symbol,pig_gene_id,human_gene_id,is_one_to_one,homology_type
EEF1E1,ENSSSCG00000036257,ENSG00000124802,True,ortholog_one2one
EEF2,ENSSSCG00000025675,ENSG00000167658,True,ortholog_one2one
EEF2K,ENSSSCG00000007839,ENSG00000103319,True,ortholog_one2one
EFCAB12,ENSSSCG00000011587,ENSG00000172771,True,ortholog_one2one
EFEMP1,ENSSSCG00000008397,ENSG00000115380,True,ortholog_one2one
EFEMP2,ENSSSCG00000012971,ENSG00000172638,True,ortholog_one2one
EFHC1,ENSSSCG00000002620,ENSG00000096093,True,ortholog_one2one
EFHD1,ENSSSCG00000016290,ENSG00000115468,True,ortholog_one2one
EFHD2,ENSSSCG00000003458,ENSG00000142634,True,ortholog_one2one
EFL1,ENSSSCG00000001792,ENSG00000140598,True,ortholog_one2one
EFNA1,ENSSSCG00000006530,ENSG00000169242,True,ortholog_one2one
EFNA2,ENSSSCG00000038701,ENSG00000099617,True,ortholog_one2one
EFNA5,ENSSSCG00000036520,ENSG00000184349,True,ortholog_one2one
EFNB1,ENSSSCG00000032728,ENSG00000090776,True,ortholog_one2one
EFR3A,ENSSSCG00000005955,ENSG00000132294,True,ortholog_one2one
EFS,ENSSSCG00000002026,ENSG00000100842,True,ortholog_one2one
EFTUD2,ENSSSCG00000017346,ENSG00000108883,True,ortholog_one2one
EGF,ENSSSCG00000009134,ENSG00000138798,True,ortholog_one2one
EGFL6,ENSSSCG00000012121,ENSG00000198759,True,ortholog_one2one
EGFL7,ENSSSCG00000005828,ENSG00000172889,True,ortholog_one2one
EGFLAM,ENSSSCG00000016848,ENSG00000164318,True,ortholog_one2one
EGFR,ENSSSCG00000022126,ENSG00000146648,True,ortholog_one2one
EGLN2,ENSSSCG00000002995,ENSG00000269858,True,ortholog_one2one
EHD3,ENSSSCG00000035987,ENSG00000013016,True,ortholog_one2one
EHD4,ENSSSCG00000020666,ENSG00000103966,True,ortholog_one2one
EHF,ENSSSCG00000013300,ENSG00000135373,True,ortholog_one2one
EHHADH,ENSSSCG00000040296,ENSG00000113790,True,ortholog_one2one
EHMT1,ENSSSCG00000038437,ENSG00000181090,True,ortholog_one2one
EI24,ENSSSCG00000015213,ENSG00000149547,True,ortholog_one2one
EIF1,ENSSSCG00000017430,ENSG00000173812,True,ortholog_one2one
EIF2B2,ENSSSCG00000002377,ENSG00000119718,True,ortholog_one2one
EIF2B3,ENSSSCG00000029808,ENSG00000070785,True,ortholog_one2one
EIF2B4,ENSSSCG00000023140,ENSG00000115211,True,ortholog_one2one
EIF2B5,ENSSSCG00000011783,ENSG00000145191,True,ortholog_one2one
EIF2D,ENSSSCG00000015648,ENSG00000143486,True,ortholog_one2one
EIF3A,ENSSSCG00000010679,ENSG00000107581,True,ortholog_one2one
EIF3E,ENSSSCG00000006033,ENSG00000104408,True,ortholog_one2one
EIF3F,ENSSSCG00000039647,ENSG00000175390,True,ortholog_one2one
EIF3G,ENSSSCG00000013661,ENSG00000130811,True,ortholog_one2one
EIF3H,ENSSSCG00000006016,ENSG00000147677,True,ortholog_one2one
EIF3K,ENSSSCG00000002963,ENSG00000178982,True,ortholog_one2one
EIF4E3,ENSSSCG00000011516,ENSG00000163412,True,ortholog_one2one
EIF4EBP1,ENSSSCG00000022301,ENSG00000187840,True,ortholog_one2one
EIF4EBP2,ENSSSCG00000034444,ENSG00000148730,True,ortholog_one2one
EIF4ENIF1,ENSSSCG00000010030,ENSG00000184708,True,ortholog_one2one
EIF4G1,ENSSSCG00000030255,ENSG00000114867,True,ortholog_one2one
EIF4G2,ENSSSCG00000013405,ENSG00000110321,True,ortholog_one2one
EIF4G3,ENSSSCG00000003512,ENSG00000075151,True,ortholog_one2one
EIF5A2,ENSSSCG00000040946,ENSG00000163577,True,ortholog_one2one
ELAC2,ENSSSCG00000028465,ENSG00000006744,True,ortholog_one2one
ELAVL1,ENSSSCG00000013592,ENSG00000066044,True,ortholog_one2one
ELAVL2,ENSSSCG00000005130,ENSG00000107105,True,ortholog_one2one
ELAVL3,ENSSSCG00000013617,ENSG00000196361,True,ortholog_one2one
ELAVL4,ENSSSCG00000037291,ENSG00000162374,True,ortholog_one2one
ELF1,ENSSSCG00000009440,ENSG00000120690,True,ortholog_one2one
ELF2,ENSSSCG00000029920,ENSG00000109381,True,ortholog_one2one
ELF3,ENSSSCG00000010922,ENSG00000163435,True,ortholog_one2one
ELF5,ENSSSCG00000013301,ENSG00000135374,True,ortholog_one2one
ELOVL2,ENSSSCG00000001045,ENSG00000197977,True,ortholog_one2one
ELOVL3,ENSSSCG00000010577,ENSG00000119915,True,ortholog_one2one
ELOVL4,ENSSSCG00000028080,ENSG00000118402,True,ortholog_one2one
ELOVL6,ENSSSCG00000036236,ENSG00000170522,True,ortholog_one2one
EMC10,ENSSSCG00000039372,ENSG00000161671,True,ortholog_one2one
EMC7,ENSSSCG00000027051,ENSG00000134153,True,ortholog_one2one
EMC8,ENSSSCG00000045808,ENSG00000131148,True,ortholog_one2one
EMC9,ENSSSCG00000002005,ENSG00000100908,True,ortholog_one2one
EMCN,ENSSSCG00000038080,ENSG00000164035,True,ortholog_one2one
EMD,ENSSSCG00000037777,ENSG00000102119,True,ortholog_one2one
EME1,ENSSSCG00000017571,ENSG00000154920,True,ortholog_one2one
EMID1,ENSSSCG00000009975,ENSG00000186998,True,ortholog_one2one
EML3,ENSSSCG00000013061,ENSG00000149499,True,ortholog_one2one
EML6,ENSSSCG00000026559,ENSG00000214595,True,ortholog_one2one
EMP2,ENSSSCG00000037065,ENSG00000213853,True,ortholog_one2one
EMP3,ENSSSCG00000023377,ENSG00000142227,True,ortholog_one2one
EMSY,ENSSSCG00000014868,ENSG00000158636,True,ortholog_one2one
EMX1,ENSSSCG00000008308,ENSG00000135638,True,ortholog_one2one
EMX2,ENSSSCG00000032558,ENSG00000170370,True,ortholog_one2one
EN1,ENSSSCG00000015715,ENSG00000163064,True,ortholog_one2one
EN2,ENSSSCG00000035324,ENSG00000164778,True,ortholog_one2one
ENAM,ENSSSCG00000008938,ENSG00000132464,True,ortholog_one2one
ENKD1,ENSSSCG00000028661,ENSG00000124074,True,ortholog_one2one
ENKUR,ENSSSCG00000032929,ENSG00000151023,True,ortholog_one2one
ENO1,ENSSSCG00000022343,ENSG00000074800,True,ortholog_one2one
ENO2,ENSSSCG00000028373,ENSG00000111674,True,ortholog_one2one
ENO3,ENSSSCG00000017904,ENSG00000108515,True,ortholog_one2one
ENO4,ENSSSCG00000010664,ENSG00000188316,True,ortholog_one2one
ENOPH1,ENSSSCG00000009246,ENSG00000145293,True,ortholog_one2one
ENOX1,ENSSSCG00000021818,ENSG00000120658,True,ortholog_one2one
ENOX2,ENSSSCG00000012663,ENSG00000165675,True,ortholog_one2one
ENPP1,ENSSSCG00000004193,ENSG00000197594,True,ortholog_one2one
ENPP7,ENSSSCG00000017163,ENSG00000182156,True,ortholog_one2one
ENSA,ENSSSCG00000006653,ENSG00000143420,True,ortholog_one2one
ENTHD1,ENSSSCG00000000081,ENSG00000176177,True,ortholog_one2one
ENTPD1,ENSSSCG00000010497,ENSG00000138185,True,ortholog_one2one
ENTPD2,ENSSSCG00000032303,ENSG00000054179,True,ortholog_one2one
ENTPD3,ENSSSCG00000025783,ENSG00000168032,True,ortholog_one2one
ENTPD4,ENSSSCG00000031871,ENSG00000197217,True,ortholog_one2one
ENTPD5,ENSSSCG00000002355,ENSG00000187097,True,ortholog_one2one
ENTPD8,ENSSSCG00000005852,ENSG00000188833,True,ortholog_one2one
ENTR1,ENSSSCG00000035221,ENSG00000165689,True,ortholog_one2one
ENTREP1,ENSSSCG00000005249,ENSG00000135063,True,ortholog_one2one
ENTREP2,ENSSSCG00000004850,ENSG00000104059,True,ortholog_one2one
ENY2,ENSSSCG00000038444,ENSG00000120533,True,ortholog_one2one
EOGT,ENSSSCG00000011504,ENSG00000163378,True,ortholog_one2one
EOMES,ENSSSCG00000040057,ENSG00000163508,True,ortholog_one2one
EP300,ENSSSCG00000000068,ENSG00000100393,True,ortholog_one2one
EP400,ENSSSCG00000028018,ENSG00000183495,True,ortholog_one2one
EPAS1,ENSSSCG00000008443,ENSG00000116016,True,ortholog_one2one
EPB41,ENSSSCG00000003586,ENSG00000159023,True,ortholog_one2one
EPB41L1,ENSSSCG00000007314,ENSG00000088367,True,ortholog_one2one
EPB41L3,ENSSSCG00000003687,ENSG00000082397,True,ortholog_one2one
EPB41L4A,ENSSSCG00000029860,ENSG00000129595,True,ortholog_one2one
EPB41L4B,ENSSSCG00000005446,ENSG00000095203,True,ortholog_one2one
EPB41L5,ENSSSCG00000039185,ENSG00000115109,True,ortholog_one2one
EPB42,ENSSSCG00000004714,ENSG00000166947,True,ortholog_one2one
EPC1,ENSSSCG00000011028,ENSG00000120616,True,ortholog_one2one
EPC2,ENSSSCG00000027211,ENSG00000135999,True,ortholog_one2one
EPCAM,ENSSSCG00000008429,ENSG00000119888,True,ortholog_one2one
EPDR1,ENSSSCG00000020963,ENSG00000086289,True,ortholog_one2one
EPG5,ENSSSCG00000021072,ENSG00000152223,True,ortholog_one2one
EPHA1,ENSSSCG00000016459,ENSG00000146904,True,ortholog_one2one
EPHA10,ENSSSCG00000038675,ENSG00000183317,True,ortholog_one2one
EPHA2,ENSSSCG00000003471,ENSG00000142627,True,ortholog_one2one
EPHA6,ENSSSCG00000033898,ENSG00000080224,True,ortholog_one2one
EPHB1,ENSSSCG00000024492,ENSG00000154928,True,ortholog_one2one
EPHB2,ENSSSCG00000003527,ENSG00000133216,True,ortholog_one2one
EPHB6,ENSSSCG00000016473,ENSG00000106123,True,ortholog_one2one
EPHX1,ENSSSCG00000010853,ENSG00000143819,True,ortholog_one2one
EPHX2,ENSSSCG00000009666,ENSG00000120915,True,ortholog_one2one
EPHX3,ENSSSCG00000028144,ENSG00000105131,True,ortholog_one2one
EPHX4,ENSSSCG00000032057,ENSG00000172031,True,ortholog_one2one
EPM2AIP1,ENSSSCG00000030247,ENSG00000178567,True,ortholog_one2one
EPN1,ENSSSCG00000039670,ENSG00000063245,True,ortholog_one2one
EPN2,ENSSSCG00000040457,ENSG00000072134,True,ortholog_one2one
EPN3,ENSSSCG00000027226,ENSG00000049283,True,ortholog_one2one
EPO,ENSSSCG00000007673,ENSG00000130427,True,ortholog_one2one
EPPIN,ENSSSCG00000033572,ENSG00000101448,True,ortholog_one2one
EPRS1,ENSSSCG00000010821,ENSG00000136628,True,ortholog_one2one
EPS15,ENSSSCG00000003872,ENSG00000085832,True,ortholog_one2one
EPS15L1,ENSSSCG00000013857,ENSG00000127527,True,ortholog_one2one
EPYC,ENSSSCG00000000918,ENSG00000083782,True,ortholog_one2one
ERAL1,ENSSSCG00000017776,ENSG00000132591,True,ortholog_one2one
ERAP1,ENSSSCG00000014171,ENSG00000164307,True,ortholog_one2one
ERAS,ENSSSCG00000042563,ENSG00000187682,True,ortholog_one2one
ERBB2,ENSSSCG00000017497,ENSG00000141736,True,ortholog_one2one
ERBB3,ENSSSCG00000020725,ENSG00000065361,True,ortholog_one2one
ERBB4,ENSSSCG00000016160,ENSG00000178568,True,ortholog_one2one
ERBIN,ENSSSCG00000016954,ENSG00000112851,True,ortholog_one2one
ERC1,ENSSSCG00000000755,ENSG00000082805,True,ortholog_one2one
ERC2,ENSSSCG00000024417,ENSG00000187672,True,ortholog_one2one
ERCC2,ENSSSCG00000039929,ENSG00000104884,True,ortholog_one2one
ERCC3,ENSSSCG00000015721,ENSG00000163161,True,ortholog_one2one
ERCC6L,ENSSSCG00000021834,ENSG00000186871,True,ortholog_one2one
ERCC6L2,ENSSSCG00000010941,ENSG00000182150,True,ortholog_one2one
ERF,ENSSSCG00000032154,ENSG00000105722,True,ortholog_one2one
ERFE,ENSSSCG00000016337,ENSG00000178752,True,ortholog_one2one
ERG28,ENSSSCG00000036494,ENSG00000133935,True,ortholog_one2one
ERGIC1,ENSSSCG00000016988,ENSG00000113719,True,ortholog_one2one
ERGIC2,ENSSSCG00000000536,ENSG00000087502,True,ortholog_one2one
ERGIC3,ENSSSCG00000034045,ENSG00000125991,True,ortholog_one2one
ERH,ENSSSCG00000002307,ENSG00000100632,True,ortholog_one2one
ERI1,ENSSSCG00000033634,ENSG00000104626,True,ortholog_one2one
ERI2,ENSSSCG00000034074,ENSG00000196678,True,ortholog_one2one
ERI3,ENSSSCG00000036909,ENSG00000117419,True,ortholog_one2one
ERICH1,ENSSSCG00000028195,ENSG00000104714,True,ortholog_one2one
ERICH4,ENSSSCG00000040022,ENSG00000204978,True,ortholog_one2one
ERICH6,ENSSSCG00000022706,ENSG00000163645,True,ortholog_one2one
ERLEC1,ENSSSCG00000008414,ENSG00000068912,True,ortholog_one2one
ERMAP,ENSSSCG00000021745,ENSG00000164010,True,ortholog_one2one
ERMN,ENSSSCG00000034503,ENSG00000136541,True,ortholog_one2one
ERMP1,ENSSSCG00000005207,ENSG00000099219,True,ortholog_one2one
ERN1,ENSSSCG00000039909,ENSG00000178607,True,ortholog_one2one
ERN2,ENSSSCG00000040637,ENSG00000134398,True,ortholog_one2one
ERO1A,ENSSSCG00000005037,ENSG00000197930,True,ortholog_one2one
ERO1B,ENSSSCG00000010148,ENSG00000086619,True,ortholog_one2one
ERP27,ENSSSCG00000000605,ENSG00000139055,True,ortholog_one2one
ERP29,ENSSSCG00000009888,ENSG00000089248,True,ortholog_one2one
ERP44,ENSSSCG00000040634,ENSG00000023318,True,ortholog_one2one
ERRFI1,ENSSSCG00000035774,ENSG00000116285,True,ortholog_one2one
ESAM,ENSSSCG00000015200,ENSG00000149564,True,ortholog_one2one
ESCO1,ENSSSCG00000003700,ENSG00000141446,True,ortholog_one2one
ESCO2,ENSSSCG00000009670,ENSG00000171320,True,ortholog_one2one
ESD,ENSSSCG00000009407,ENSG00000139684,True,ortholog_one2one
ESF1,ENSSSCG00000007077,ENSG00000089048,True,ortholog_one2one
ESM1,ENSSSCG00000016900,ENSG00000164283,True,ortholog_one2one
ESPL1,ENSSSCG00000000265,ENSG00000135476,True,ortholog_one2one
ESPN,ENSSSCG00000003374,ENSG00000187017,True,ortholog_one2one
ESRP1,ENSSSCG00000006099,ENSG00000104413,True,ortholog_one2one
ESRP2,ENSSSCG00000035227,ENSG00000103067,True,ortholog_one2one
ESRRA,ENSSSCG00000013028,ENSG00000173153,True,ortholog_one2one
ESRRB,ENSSSCG00000002388,ENSG00000119715,True,ortholog_one2one
ESRRG,ENSSSCG00000010814,ENSG00000196482,True,ortholog_one2one
ESS2,ENSSSCG00000010114,ENSG00000100056,True,ortholog_one2one
ESYT1,ENSSSCG00000000379,ENSG00000139641,True,ortholog_one2one
ESYT2,ENSSSCG00000016406,ENSG00000117868,True,ortholog_one2one
ESYT3,ENSSSCG00000027505,ENSG00000158220,True,ortholog_one2one
ETAA1,ENSSSCG00000023908,ENSG00000143971,True,ortholog_one2one
ETF1,ENSSSCG00000014337,ENSG00000120705,True,ortholog_one2one
ETFA,ENSSSCG00000001862,ENSG00000140374,True,ortholog_one2one
ETFB,ENSSSCG00000003229,ENSG00000105379,True,ortholog_one2one
ETFDH,ENSSSCG00000008877,ENSG00000171503,True,ortholog_one2one
ETFRF1,ENSSSCG00000033843,ENSG00000205707,True,ortholog_one2one
ETNPPL,ENSSSCG00000009144,ENSG00000164089,True,ortholog_one2one
ETS1,ENSSSCG00000015235,ENSG00000134954,True,ortholog_one2one
ETS2,ENSSSCG00000038948,ENSG00000157557,True,ortholog_one2one
ETV1,ENSSSCG00000024591,ENSG00000006468,True,ortholog_one2one
ETV2,ENSSSCG00000002906,ENSG00000105672,True,ortholog_one2one
ETV3,ENSSSCG00000024970,ENSG00000117036,True,ortholog_one2one
ETV4,ENSSSCG00000017379,ENSG00000175832,True,ortholog_one2one
ETV5,ENSSSCG00000023229,ENSG00000244405,True,ortholog_one2one
ETV6,ENSSSCG00000024152,ENSG00000139083,True,ortholog_one2one
ETV7,ENSSSCG00000001561,ENSG00000010030,True,ortholog_one2one
EVA1A,ENSSSCG00000035958,ENSG00000115363,True,ortholog_one2one
EVA1B,ENSSSCG00000033892,ENSG00000142694,True,ortholog_one2one
EVA1C,ENSSSCG00000021598,ENSG00000166979,True,ortholog_one2one
EVC,ENSSSCG00000032637,ENSG00000072840,True,ortholog_one2one
EVC2,ENSSSCG00000024399,ENSG00000173040,True,ortholog_one2one
EVI2A,ENSSSCG00000017749,ENSG00000126860,True,ortholog_one2one
EVI2B,ENSSSCG00000017750,ENSG00000185862,True,ortholog_one2one
EVI5,ENSSSCG00000006901,ENSG00000067208,True,ortholog_one2one
EVI5L,ENSSSCG00000013585,ENSG00000142459,True,ortholog_one2one
EVL,ENSSSCG00000037105,ENSG00000196405,True,ortholog_one2one
EVPL,ENSSSCG00000017192,ENSG00000167880,True,ortholog_one2one
EVX1,ENSSSCG00000016696,ENSG00000106038,True,ortholog_one2one
EVX2,ENSSSCG00000023146,ENSG00000174279,True,ortholog_one2one
EWSR1,ENSSSCG00000009974,ENSG00000182944,True,ortholog_one2one
EXD1,ENSSSCG00000004752,ENSG00000178997,True,ortholog_one2one
EXD3,ENSSSCG00000005855,ENSG00000187609,True,ortholog_one2one
EXO1,ENSSSCG00000010865,ENSG00000174371,True,ortholog_one2one
EXO5,ENSSSCG00000003980,ENSG00000164002,True,ortholog_one2one
EXOC1,ENSSSCG00000023269,ENSG00000090989,True,ortholog_one2one
EXOC2,ENSSSCG00000000985,ENSG00000112685,True,ortholog_one2one
EXOC3,ENSSSCG00000039607,ENSG00000180104,True,ortholog_one2one
EXOC3L1,ENSSSCG00000002788,ENSG00000179044,True,ortholog_one2one
EXOC3L4,ENSSSCG00000036871,ENSG00000205436,True,ortholog_one2one
EXOC4,ENSSSCG00000016543,ENSG00000131558,True,ortholog_one2one
EXOC5,ENSSSCG00000005066,ENSG00000070367,True,ortholog_one2one
EXOC6,ENSSSCG00000010473,ENSG00000138190,True,ortholog_one2one
EXOC6B,ENSSSCG00000008310,ENSG00000144036,True,ortholog_one2one
EXOC7,ENSSSCG00000017190,ENSG00000182473,True,ortholog_one2one
EXOC8,ENSSSCG00000010174,ENSG00000116903,True,ortholog_one2one
EXOG,ENSSSCG00000011258,ENSG00000157036,True,ortholog_one2one
EXTL2,ENSSSCG00000006861,ENSG00000162694,True,ortholog_one2one
EYA3,ENSSSCG00000003580,ENSG00000158161,True,ortholog_one2one
EYA4,ENSSSCG00000034139,ENSG00000112319,True,ortholog_one2one
EZH1,ENSSSCG00000017382,ENSG00000108799,True,ortholog_one2one
EZH2,ENSSSCG00000028840,ENSG00000106462,True,ortholog_one2one
EZR,ENSSSCG00000004058,ENSG00000092820,True,ortholog_one2one
F10,ENSSSCG00000009558,ENSG00000126218,True,ortholog_one2one
F11,ENSSSCG00000032653,ENSG00000088926,True,ortholog_one2one
F11R,ENSSSCG00000006369,ENSG00000158769,True,ortholog_one2one
F12,ENSSSCG00000031274,ENSG00000131187,True,ortholog_one2one
F13A1,ENSSSCG00000024310,ENSG00000124491,True,ortholog_one2one
F13B,ENSSSCG00000023301,ENSG00000143278,True,ortholog_one2one
F2,ENSSSCG00000013252,ENSG00000180210,True,ortholog_one2one
F2R,ENSSSCG00000035355,ENSG00000181104,True,ortholog_one2one
F2RL1,ENSSSCG00000014091,ENSG00000164251,True,ortholog_one2one
F2RL2,ENSSSCG00000037582,ENSG00000164220,True,ortholog_one2one
F2RL3,ENSSSCG00000013868,ENSG00000127533,True,ortholog_one2one
F3,ENSSSCG00000022447,ENSG00000117525,True,ortholog_one2one
F9,ENSSSCG00000012711,ENSG00000101981,True,ortholog_one2one
FAAH,ENSSSCG00000003901,ENSG00000117480,True,ortholog_one2one
FAAP100,ENSSSCG00000029616,ENSG00000185504,True,ortholog_one2one
FAAP20,ENSSSCG00000032903,ENSG00000162585,True,ortholog_one2one
FAAP24,ENSSSCG00000040905,ENSG00000131944,True,ortholog_one2one
FABP2,ENSSSCG00000037272,ENSG00000145384,True,ortholog_one2one
FABP4,ENSSSCG00000040681,ENSG00000170323,True,ortholog_one2one
FABP5,ENSSSCG00000006153,ENSG00000164687,True,ortholog_one2one
FABP6,ENSSSCG00000017037,ENSG00000170231,True,ortholog_one2one
FABP7,ENSSSCG00000004234,ENSG00000164434,True,ortholog_one2one
FADS1,ENSSSCG00000024015,ENSG00000149485,True,ortholog_one2one
FADS2,ENSSSCG00000013072,ENSG00000134824,True,ortholog_one2one
FADS3,ENSSSCG00000013073,ENSG00000221968,True,ortholog_one2one
FADS6,ENSSSCG00000017226,ENSG00000172782,True,ortholog_one2one
FAM110D,ENSSSCG00000031074,ENSG00000197245,True,ortholog_one2one
FAM111A,ENSSSCG00000033703,ENSG00000166801,True,ortholog_one2one
FAM114A1,ENSSSCG00000008785,ENSG00000197712,True,ortholog_one2one
FAM117A,ENSSSCG00000017551,ENSG00000121104,True,ortholog_one2one
FAM117B,ENSSSCG00000016114,ENSG00000138439,True,ortholog_one2one
FAM120A,ENSSSCG00000008079,ENSG00000048828,True,ortholog_one2one
FAM120B,ENSSSCG00000029697,ENSG00000112584,True,ortholog_one2one
FAM120C,ENSSSCG00000035822,ENSG00000184083,True,ortholog_one2one
FAM124A,ENSSSCG00000029598,ENSG00000150510,True,ortholog_one2one
FAM124B,ENSSSCG00000021852,ENSG00000124019,True,ortholog_one2one
FAM131B,ENSSSCG00000028274,ENSG00000159784,True,ortholog_one2one
FAM131C,ENSSSCG00000003470,ENSG00000185519,True,ortholog_one2one
FAM133A,ENSSSCG00000031033,ENSG00000179083,True,ortholog_one2one
FAM133B,ENSSSCG00000045005,ENSG00000234545,True,ortholog_one2one
FAM135A,ENSSSCG00000004275,ENSG00000082269,True,ortholog_one2one
FAM162A,ENSSSCG00000026990,ENSG00000114023,True,ortholog_one2one
FAM168B,ENSSSCG00000033126,ENSG00000152102,True,ortholog_one2one
FAM169A,ENSSSCG00000014076,ENSG00000198780,True,ortholog_one2one
FAM170A,ENSSSCG00000014228,ENSG00000164334,True,ortholog_one2one
FAM170B,ENSSSCG00000010387,ENSG00000172538,True,ortholog_one2one
FAM171A1,ENSSSCG00000011047,ENSG00000148468,True,ortholog_one2one
FAM174A,ENSSSCG00000014179,ENSG00000174132,True,ortholog_one2one
FAM174B,ENSSSCG00000002265,ENSG00000185442,True,ortholog_one2one
FAM177A1,ENSSSCG00000034753,ENSG00000151327,True,ortholog_one2one
FAM177B,ENSSSCG00000010837,ENSG00000197520,True,ortholog_one2one
FAM180B,ENSSSCG00000013230,ENSG00000196666,True,ortholog_one2one
FAM181B,ENSSSCG00000014897,ENSG00000182103,True,ortholog_one2one
FAM184A,ENSSSCG00000004245,ENSG00000111879,True,ortholog_one2one
FAM184B,ENSSSCG00000026232,ENSG00000047662,True,ortholog_one2one
FAM186A,ENSSSCG00000026061,ENSG00000185958,True,ortholog_one2one
FAM187A,ENSSSCG00000017344,ENSG00000214447,True,ortholog_one2one
FAM200A,ENSSSCG00000029175,ENSG00000221909,True,ortholog_one2one
FAM200C,ENSSSCG00000038662,ENSG00000221886,True,ortholog_one2one
FAM20B,ENSSSCG00000015524,ENSG00000116199,True,ortholog_one2one
FAM20C,ENSSSCG00000020813,ENSG00000177706,True,ortholog_one2one
FAM216A,ENSSSCG00000009822,ENSG00000204856,True,ortholog_one2one
FAM216B,ENSSSCG00000009428,ENSG00000179813,True,ortholog_one2one
FAM217B,ENSSSCG00000007531,ENSG00000196227,True,ortholog_one2one
FAM221A,ENSSSCG00000038792,ENSG00000188732,True,ortholog_one2one
FAM221B,ENSSSCG00000005324,ENSG00000204930,True,ortholog_one2one
FAM222A,ENSSSCG00000009927,ENSG00000139438,True,ortholog_one2one
FAM222B,ENSSSCG00000039321,ENSG00000173065,True,ortholog_one2one
FAM227A,ENSSSCG00000035577,ENSG00000184949,True,ortholog_one2one
FAM227B,ENSSSCG00000004648,ENSG00000166262,True,ortholog_one2one
FAM228A,ENSSSCG00000008582,ENSG00000186453,True,ortholog_one2one
FAM229B,ENSSSCG00000036621,ENSG00000203778,True,ortholog_one2one
FAM241B,ENSSSCG00000040498,ENSG00000171224,True,ortholog_one2one
FAM50A,ENSSSCG00000025303,ENSG00000071859,True,ortholog_one2one
FAM53C,ENSSSCG00000021092,ENSG00000120709,True,ortholog_one2one
FAM78A,ENSSSCG00000028172,ENSG00000126882,True,ortholog_one2one
FAM78B,ENSSSCG00000006321,ENSG00000188859,True,ortholog_one2one
FAM81A,ENSSSCG00000004586,ENSG00000157470,True,ortholog_one2one
FAM81B,ENSSSCG00000026175,ENSG00000153347,True,ortholog_one2one
FAM89A,ENSSSCG00000038765,ENSG00000182118,True,ortholog_one2one
FAM89B,ENSSSCG00000035604,ENSG00000176973,True,ortholog_one2one
FAM8A1,ENSSSCG00000001070,ENSG00000137414,True,ortholog_one2one
FAM91A1,ENSSSCG00000024424,ENSG00000176853,True,ortholog_one2one
FAM98A,ENSSSCG00000008508,ENSG00000119812,True,ortholog_one2one
FAM98B,ENSSSCG00000004792,ENSG00000171262,True,ortholog_one2one
FAM98C,ENSSSCG00000002959,ENSG00000130244,True,ortholog_one2one
FAN1,ENSSSCG00000004845,ENSG00000198690,True,ortholog_one2one
FANCA,ENSSSCG00000024687,ENSG00000187741,True,ortholog_one2one
FARSA,ENSSSCG00000013745,ENSG00000179115,True,ortholog_one2one
FASN,ENSSSCG00000029944,ENSG00000169710,True,ortholog_one2one
FASTKD1,ENSSSCG00000015933,ENSG00000138399,True,ortholog_one2one
FASTKD2,ENSSSCG00000016134,ENSG00000118246,True,ortholog_one2one
FASTKD3,ENSSSCG00000017099,ENSG00000124279,True,ortholog_one2one
FASTKD5,ENSSSCG00000045134,ENSG00000215251,True,ortholog_one2one
FAT2,ENSSSCG00000017084,ENSG00000086570,True,ortholog_one2one
FAT4,ENSSSCG00000036155,ENSG00000196159,True,ortholog_one2one
