symbol,pig_gene_id,human_gene_id
DTX2,ENSSSCG00000025430,ENSG00000091073
DTX3,ENSSSCG00000000449,ENSG00000178498
DTX3L,ENSSSCG00000011876,ENSG00000163840
DTX4,ENSSSCG00000013145,ENSG00000110042
DUOX1,ENSSSCG00000004675,ENSG00000137857
DUOX2,ENSSSCG00000004678,ENSG00000140279
DUOXA1,ENSSSCG00000004677,ENSG00000140254
DUOXA2,ENSSSCG00000004676,ENSG00000140274
DUS1L,ENSSSCG00000040352,ENSG00000169718
DUS3L,ENSSSCG00000040968,ENSG00000141994
DUS4L,ENSSSCG00000028433,ENSG00000105865
DUSP1,ENSSSCG00000016991,ENSG00000120129
DUSP10,ENSSSCG00000010831,ENSG00000143507
DUSP11,ENSSSCG00000008298,ENSG00000144048
DUSP12,ENSSSCG00000006347,ENSG00000081721
DUSP13B,ENSSSCG00000035105,ENSG00000079393
DUSP16,ENSSSCG00000032097,ENSG00000111266
DUSP18,ENSSSCG00000033833,ENSG00000167065
DUSP19,ENSSSCG00000016020,ENSG00000162999
DUSP2,ENSSSCG00000035971,ENSG00000158050
DUSP22,ENSSSCG00000031489,ENSG00000112679
DUSP23,ENSSSCG00000033585,ENSG00000158716
DUSP26,ENSSSCG00000015835,ENSG00000133878
DUSP28,ENSSSCG00000028180,ENSG00000188542
DUSP29,ENSSSCG00000010317,ENSG00000188716
DUSP3,ENSSSCG00000020744,ENSG00000108861
DUSP4,ENSSSCG00000015850,ENSG00000120875
DUSP5,ENSSSCG00000040815,ENSG00000138166
DUSP6,ENSSSCG00000037910,ENSG00000139318
DUSP8,ENSSSCG00000032911,ENSG00000184545
DUSP9,ENSSSCG00000012774,ENSG00000130829
DUT,ENSSSCG00000032141,ENSG00000128951
DVL1,ENSSSCG00000003342,ENSG00000107404
DVL2,ENSSSCG00000025689,ENSG00000004975
DVL3,ENSSSCG00000025374,ENSG00000161202
DYDC2,ENSSSCG00000010339,ENSG00000133665
DYM,ENSSSCG00000004508,ENSG00000141627
DYNAP,ENSSSCG00000042812,ENSG00000178690
DYNC1H1,ENSSSCG00000040738,ENSG00000197102
DYNC1I1,ENSSSCG00000015335,ENSG00000158560
DYNC1I2,ENSSSCG00000015948,ENSG00000077380
DYNC1LI1,ENSSSCG00000011233,ENSG00000144635
DYNC1LI2,ENSSSCG00000036210,ENSG00000135720
DYNC2H1,ENSSSCG00000033937,ENSG00000187240
DYNC2I1,ENSSSCG00000038486,ENSG00000126870
DYNC2I2,ENSSSCG00000005655,ENSG00000119333
DYNC2LI1,ENSSSCG00000038383,ENSG00000138036
DYNLL1,ENSSSCG00000009904,ENSG00000088986
DYNLL2,ENSSSCG00000020962,ENSG00000264364
DYNLRB1,ENSSSCG00000037510,ENSG00000125971
DYNLRB2,ENSSSCG00000031421,ENSG00000168589
DYNLT1,ENSSSCG00000033107,ENSG00000146425
DYNLT2,ENSSSCG00000004009,ENSG00000184786
DYNLT3,ENSSSCG00000028908,ENSG00000165169
DYNLT4,ENSSSCG00000037270,ENSG00000188396
DYNLT5,ENSSSCG00000031352,ENSG00000152760
DYRK1A,ENSSSCG00000030480,ENSG00000157540
DYRK1B,ENSSSCG00000027197,ENSG00000105204
DYRK2,ENSSSCG00000000958,ENSG00000127334
DYRK3,ENSSSCG00000015649,ENSG00000143479
DYRK4,ENSSSCG00000000721,ENSG00000010219
DYSF,ENSSSCG00000008312,ENSG00000135636
DYTN,ENSSSCG00000035158,ENSG00000232125
DZANK1,ENSSSCG00000007094,ENSG00000089091
DZIP1,ENSSSCG00000009501,ENSG00000134874
DZIP1L,ENSSSCG00000027467,ENSG00000158163
DZIP3,ENSSSCG00000011940,ENSG00000198919
E2F1,ENSSSCG00000007268,ENSG00000101412
E2F2,ENSSSCG00000032710,ENSG00000007968
E2F3,ENSSSCG00000040178,ENSG00000112242
E2F4,ENSSSCG00000002787,ENSG00000205250
E2F5,ENSSSCG00000006145,ENSG00000133740
E2F6,ENSSSCG00000026161,ENSG00000169016
E2F7,ENSSSCG00000000950,ENSG00000165891
E2F8,ENSSSCG00000013352,ENSG00000129173
E4F1,ENSSSCG00000008047,ENSG00000167967
EAF1,ENSSSCG00000026622,ENSG00000144597
EAF2,ENSSSCG00000011880,ENSG00000145088
EAPP,ENSSSCG00000001960,ENSG00000129518
EARS2,ENSSSCG00000010797,ENSG00000103356
EBAG9,ENSSSCG00000006024,ENSG00000147654
EBF1,ENSSSCG00000017046,ENSG00000164330
EBF2,ENSSSCG00000009655,ENSG00000221818
EBF3,ENSSSCG00000010757,ENSG00000108001
EBF4,ENSSSCG00000007171,ENSG00000088881
EBI3,ENSSSCG00000013498,ENSG00000105246
EBNA1BP2,ENSSSCG00000030177,ENSG00000117395
EBP,ENSSSCG00000032768,ENSG00000147155
EBPL,ENSSSCG00000009393,ENSG00000123179
ECD,ENSSSCG00000010295,ENSG00000122882
ECE1,ENSSSCG00000003513,ENSG00000117298
ECEL1,ENSSSCG00000016285,ENSG00000171551
ECH1,ENSSSCG00000028943,ENSG00000104823
ECHDC1,ENSSSCG00000004216,ENSG00000093144
ECHDC2,ENSSSCG00000003854,ENSG00000121310
ECHDC3,ENSSSCG00000011119,ENSG00000134463
ECHS1,ENSSSCG00000038086,ENSG00000127884
ECI2,ENSSSCG00000001000,ENSG00000198721
ECM1,ENSSSCG00000029230,ENSG00000143369
ECM2,ENSSSCG00000028549,ENSG00000106823
ECPAS,ENSSSCG00000005459,ENSG00000136813
ECRG4,ENSSSCG00000037106,ENSG00000119147
ECSCR,ENSSSCG00000014351,ENSG00000249751
ECSIT,ENSSSCG00000013615,ENSG00000130159
ECT2,ENSSSCG00000035746,ENSG00000114346
ECT2L,ENSSSCG00000004147,ENSG00000203734
EDA,ENSSSCG00000021647,ENSG00000158813
EDAR,ENSSSCG00000008134,ENSG00000135960
EDARADD,ENSSSCG00000025986,ENSG00000186197
EDC3,ENSSSCG00000001903,ENSG00000179151
EDC4,ENSSSCG00000002771,ENSG00000038358
EDDM13,ENSSSCG00000049238,ENSG00000267710
EDDM3B,ENSSSCG00000021866,ENSG00000181552
EDEM1,ENSSSCG00000034197,ENSG00000134109
EDEM2,ENSSSCG00000007291,ENSG00000088298
EDEM3,ENSSSCG00000015566,ENSG00000116406
EDF1,ENSSSCG00000038203,ENSG00000107223
EDIL3,ENSSSCG00000026780,ENSG00000164176
EDN1,ENSSSCG00000035598,ENSG00000078401
EDN2,ENSSSCG00000037856,ENSG00000127129
EDN3,ENSSSCG00000007527,ENSG00000124205
EDNRA,ENSSSCG00000009031,ENSG00000151617
EDNRB,ENSSSCG00000009477,ENSG00000136160
EDRF1,ENSSSCG00000010741,ENSG00000107938
EEA1,ENSSSCG00000044340,ENSG00000102189
EED,ENSSSCG00000014915,ENSG00000074266
EEF1A1,ENSSSCG00000004489,ENSG00000156508
EEF1A2,ENSSSCG00000040401,ENSG00000101210
EEF1AKMT3,ENSSSCG00000037619,ENSG00000123427
EEF1B2,ENSSSCG00000016128,ENSG00000114942
EEF1D,ENSSSCG00000006954,ENSG00000104529
EEF1E1,ENSSSCG00000036257,ENSG00000124802
EEF1G,ENSSSCG00000013064,ENSG00000254772
EEF2,ENSSSCG00000025675,ENSG00000167658
EEF2K,ENSSSCG00000007839,ENSG00000103319
EEF2KMT,ENSSSCG00000007920,ENSG00000118894
EEFSEC,ENSSSCG00000011619,ENSG00000132394
EEIG1,ENSSSCG00000005631,ENSG00000167106
EEIG2,ENSSSCG00000006850,ENSG00000162636
EEPD1,ENSSSCG00000039703,ENSG00000122547
EFCAB11,ENSSSCG00000002430,ENSG00000140025
EFCAB12,ENSSSCG00000011587,ENSG00000172771
EFCAB14,ENSSSCG00000003895,ENSG00000159658
EFCAB3,ENSSSCG00000017304,ENSG00000172421
EFCAB5,ENSSSCG00000017794,ENSG00000176927
EFCAB7,ENSSSCG00000003812,ENSG00000203965
EFCAB9,ENSSSCG00000016995,ENSG00000214360
EFCC1,ENSSSCG00000024000,ENSG00000114654
EFEMP1,ENSSSCG00000008397,ENSG00000115380
EFEMP2,ENSSSCG00000012971,ENSG00000172638
EFHB,ENSSSCG00000011205,ENSG00000163576
EFHC1,ENSSSCG00000002620,ENSG00000096093
EFHC2,ENSSSCG00000021846,ENSG00000183690
EFHD1,ENSSSCG00000016290,ENSG00000115468
EFHD2,ENSSSCG00000003458,ENSG00000142634
EFL1,ENSSSCG00000001792,ENSG00000140598
EFNA1,ENSSSCG00000006530,ENSG00000169242
EFNA2,ENSSSCG00000038701,ENSG00000099617
EFNA3,ENSSSCG00000006531,ENSG00000143590
EFNA4,ENSSSCG00000036831,ENSG00000243364
EFNA5,ENSSSCG00000036520,ENSG00000184349
EFNB1,ENSSSCG00000032728,ENSG00000090776
EFNB2,ENSSSCG00000009535,ENSG00000125266
EFNB3,ENSSSCG00000017948,ENSG00000108947
EFR3A,ENSSSCG00000005955,ENSG00000132294
EFR3B,ENSSSCG00000022933,ENSG00000084710
EFS,ENSSSCG00000002026,ENSG00000100842
EFTUD2,ENSSSCG00000017346,ENSG00000108883
EGF,ENSSSCG00000009134,ENSG00000138798
EGFL6,ENSSSCG00000012121,ENSG00000198759
EGFL7,ENSSSCG00000005828,ENSG00000172889
EGFLAM,ENSSSCG00000016848,ENSG00000164318
EGFR,ENSSSCG00000022126,ENSG00000146648
EGLN1,ENSSSCG00000010172,ENSG00000135766
EGLN2,ENSSSCG00000002995,ENSG00000269858
EGLN3,ENSSSCG00000001963,ENSG00000129521
EGR1,ENSSSCG00000014336,ENSG00000120738
EGR2,ENSSSCG00000010224,ENSG00000122877
EGR3,ENSSSCG00000009630,ENSG00000179388
EHBP1,ENSSSCG00000008372,ENSG00000115504
EHBP1L1,ENSSSCG00000012988,ENSG00000173442
EHD1,ENSSSCG00000013017,ENSG00000110047
EHD2,ENSSSCG00000023371,ENSG00000024422
EHD3,ENSSSCG00000035987,ENSG00000013016
EHD4,ENSSSCG00000020666,ENSG00000103966
EHF,ENSSSCG00000013300,ENSG00000135373
EHHADH,ENSSSCG00000040296,ENSG00000113790
EHMT1,ENSSSCG00000038437,ENSG00000181090
EI24,ENSSSCG00000015213,ENSG00000149547
EID1,ENSSSCG00000004656,ENSG00000255302
EIF1,ENSSSCG00000017430,ENSG00000173812
EIF1AD,ENSSSCG00000027334,ENSG00000175376
EIF1AX,ENSSSCG00000032223,ENSG00000173674
EIF1AY,ENSSSCG00000037509,ENSG00000198692
EIF1B,ENSSSCG00000011270,ENSG00000114784
EIF2A,ENSSSCG00000011710,ENSG00000144895
EIF2AK1,ENSSSCG00000007592,ENSG00000086232
EIF2AK2,ENSSSCG00000008496,ENSG00000055332
EIF2AK3,ENSSSCG00000008208,ENSG00000172071
EIF2AK4,ENSSSCG00000039061,ENSG00000128829
EIF2B1,ENSSSCG00000009770,ENSG00000111361
EIF2B2,ENSSSCG00000002377,ENSG00000119718
EIF2B3,ENSSSCG00000029808,ENSG00000070785
EIF2B4,ENSSSCG00000023140,ENSG00000115211
EIF2B5,ENSSSCG00000011783,ENSG00000145191
EIF2D,ENSSSCG00000015648,ENSG00000143486
EIF2S1,ENSSSCG00000033295,ENSG00000134001
EIF2S2,ENSSSCG00000026617,ENSG00000125977
EIF2S3B,ENSSSCG00000029857,ENSG00000180574
EIF3A,ENSSSCG00000010679,ENSG00000107581
EIF3B,ENSSSCG00000039390,ENSG00000106263
EIF3D,ENSSSCG00000000141,ENSG00000100353
EIF3E,ENSSSCG00000006033,ENSG00000104408
EIF3F,ENSSSCG00000039647,ENSG00000175390
EIF3G,ENSSSCG00000013661,ENSG00000130811
EIF3H,ENSSSCG00000006016,ENSG00000147677
EIF3I,ENSSSCG00000003612,ENSG00000084623
EIF3J,ENSSSCG00000004691,ENSG00000104131
EIF3K,ENSSSCG00000002963,ENSG00000178982
EIF3L,ENSSSCG00000000119,ENSG00000100129
EIF3M,ENSSSCG00000013315,ENSG00000149100
EIF4A1,ENSSSCG00000017957,ENSG00000161960
EIF4A2,ENSSSCG00000011803,ENSG00000156976
EIF4A3,ENSSSCG00000017155,ENSG00000141543
EIF4B,ENSSSCG00000032028,ENSG00000063046
EIF4E,ENSSSCG00000028420,ENSG00000151247
EIF4E1B,ENSSSCG00000014052,ENSG00000175766
EIF4E2,ENSSSCG00000038466,ENSG00000135930
EIF4E3,ENSSSCG00000011516,ENSG00000163412
EIF4EBP1,ENSSSCG00000022301,ENSG00000187840
EIF4EBP2,ENSSSCG00000034444,ENSG00000148730
EIF4ENIF1,ENSSSCG00000010030,ENSG00000184708
EIF4G1,ENSSSCG00000030255,ENSG00000114867
EIF4G2,ENSSSCG00000013405,ENSG00000110321
EIF4G3,ENSSSCG00000003512,ENSG00000075151
EIF4H,ENSSSCG00000025966,ENSG00000106682
EIF5,ENSSSCG00000034709,ENSG00000100664
EIF5A,ENSSSCG00000038359,ENSG00000132507
EIF5A2,ENSSSCG00000040946,ENSG00000163577
EIF5B,ENSSSCG00000008180,ENSG00000158417
EIF6,ENSSSCG00000022864,ENSG00000242372
EIPR1,ENSSSCG00000028755,ENSG00000032389
ELAC1,ENSSSCG00000024479,ENSG00000141642
ELAC2,ENSSSCG00000028465,ENSG00000006744
ELANE,ENSSSCG00000029130,ENSG00000197561
ELAPOR1,ENSSSCG00000006836,ENSG00000116299
ELAPOR2,ENSSSCG00000015394,ENSG00000164659
ELAVL1,ENSSSCG00000013592,ENSG00000066044
ELAVL2,ENSSSCG00000005130,ENSG00000107105
ELAVL3,ENSSSCG00000013617,ENSG00000196361
ELAVL4,ENSSSCG00000037291,ENSG00000162374
ELF1,ENSSSCG00000009440,ENSG00000120690
ELF2,ENSSSCG00000029920,ENSG00000109381
ELF3,ENSSSCG00000010922,ENSG00000163435
ELF4,ENSSSCG00000012656,ENSG00000102034
ELF5,ENSSSCG00000013301,ENSG00000135374
ELFN1,ENSSSCG00000030485,ENSG00000225968
ELFN2,ENSSSCG00000000131,ENSG00000166897
ELK3,ENSSSCG00000023803,ENSG00000111145
ELK4,ENSSSCG00000025182,ENSG00000158711
ELL,ENSSSCG00000040181,ENSG00000105656
ELL2,ENSSSCG00000014168,ENSG00000118985
ELL3,ENSSSCG00000004699,ENSG00000128886
ELMO2,ENSSSCG00000023306,ENSG00000062598
ELMO3,ENSSSCG00000002786,ENSG00000102890
ELMOD1,ENSSSCG00000015002,ENSG00000110675
ELMOD2,ENSSSCG00000009055,ENSG00000179387
ELMOD3,ENSSSCG00000008238,ENSG00000115459
ELN,ENSSSCG00000025858,ENSG00000049540
ELOA,ENSSSCG00000025440,ENSG00000011007
ELOB,ENSSSCG00000008061,ENSG00000103363
ELOF1,ENSSSCG00000013613,ENSG00000130165
ELOVL1,ENSSSCG00000035238,ENSG00000066322
ELOVL2,ENSSSCG00000001045,ENSG00000197977
ELOVL3,ENSSSCG00000010577,ENSG00000119915
ELOVL4,ENSSSCG00000028080,ENSG00000118402
ELOVL5,ENSSSCG00000024149,ENSG00000012660
ELOVL6,ENSSSCG00000036236,ENSG00000170522
ELOVL7,ENSSSCG00000035012,ENSG00000164181
ELP1,ENSSSCG00000005441,ENSG00000070061
ELP2,ENSSSCG00000020898,ENSG00000134759
ELP3,ENSSSCG00000009674,ENSG00000134014
ELP4,ENSSSCG00000013321,ENSG00000109911
ELP5,ENSSSCG00000027514,ENSG00000170291
ELP6,ENSSSCG00000011336,ENSG00000163832
ELSPBP1,ENSSSCG00000003125,ENSG00000169393
EMB,ENSSSCG00000029484,ENSG00000170571
EMC1,ENSSSCG00000003489,ENSG00000127463
EMC10,ENSSSCG00000039372,ENSG00000161671
EMC2,ENSSSCG00000006032,ENSG00000104412
EMC4,ENSSSCG00000039550,ENSG00000128463
EMC7,ENSSSCG00000027051,ENSG00000134153
EMC8,ENSSSCG00000045808,ENSG00000131148
EMC9,ENSSSCG00000002005,ENSG00000100908
EMCN,ENSSSCG00000038080,ENSG00000164035
EMD,ENSSSCG00000037777,ENSG00000102119
EME1,ENSSSCG00000017571,ENSG00000154920
EME2,ENSSSCG00000021467,ENSG00000197774
EMG1,ENSSSCG00000026812,ENSG00000126749
EMID1,ENSSSCG00000009975,ENSG00000186998
EMILIN1,ENSSSCG00000008557,ENSG00000138080
EMILIN2,ENSSSCG00000003694,ENSG00000132205
EMILIN3,ENSSSCG00000007358,ENSG00000183798
EML1,ENSSSCG00000027667,ENSG00000066629
EML2,ENSSSCG00000038229,ENSG00000125746
EML3,ENSSSCG00000013061,ENSG00000149499
EML4,ENSSSCG00000008467,ENSG00000143924
EML6,ENSSSCG00000026559,ENSG00000214595
EMP1,ENSSSCG00000036723,ENSG00000134531
EMP2,ENSSSCG00000037065,ENSG00000213853
EMP3,ENSSSCG00000023377,ENSG00000142227
EMSY,ENSSSCG00000014868,ENSG00000158636
EMX1,ENSSSCG00000008308,ENSG00000135638
EMX2,ENSSSCG00000032558,ENSG00000170370
EN1,ENSSSCG00000015715,ENSG00000163064
EN2,ENSSSCG00000035324,ENSG00000164778
ENAH,ENSSSCG00000038646,ENSG00000154380
ENAM,ENSSSCG00000008938,ENSG00000132464
ENC1,ENSSSCG00000014072,ENSG00000171617
ENDOD1,ENSSSCG00000014965,ENSG00000149218
ENDOG,ENSSSCG00000005661,ENSG00000167136
ENDOU,ENSSSCG00000033142,ENSG00000111405
ENDOV,ENSSSCG00000030277,ENSG00000173818
ENG,ENSSSCG00000005625,ENSG00000106991
ENGASE,ENSSSCG00000032411,ENSG00000167280
ENHO,ENSSSCG00000027428,ENSG00000168913
ENKD1,ENSSSCG00000028661,ENSG00000124074
ENKUR,ENSSSCG00000032929,ENSG00000151023
ENO1,ENSSSCG00000022343,ENSG00000074800
ENO2,ENSSSCG00000028373,ENSG00000111674
ENO3,ENSSSCG00000017904,ENSG00000108515
ENO4,ENSSSCG00000010664,ENSG00000188316
ENOPH1,ENSSSCG00000009246,ENSG00000145293
ENOSF1,ENSSSCG00000027169,ENSG00000132199
ENOX1,ENSSSCG00000021818,ENSG00000120658
ENOX2,ENSSSCG00000012663,ENSG00000165675
ENPEP,ENSSSCG00000009132,ENSG00000138792
ENPP1,ENSSSCG00000004193,ENSG00000197594
ENPP2,ENSSSCG00000006001,ENSG00000136960
ENPP3,ENSSSCG00000025992,ENSG00000154269
ENPP4,ENSSSCG00000025788,ENSG00000001561
ENPP5,ENSSSCG00000001715,ENSG00000112796
ENPP6,ENSSSCG00000015781,ENSG00000164303
ENPP7,ENSSSCG00000017163,ENSG00000182156
ENSA,ENSSSCG00000006653,ENSG00000143420
ENTHD1,ENSSSCG00000000081,ENSG00000176177
ENTPD1,ENSSSCG00000010497,ENSG00000138185
ENTPD2,ENSSSCG00000032303,ENSG00000054179
ENTPD3,ENSSSCG00000025783,ENSG00000168032
ENTPD4,ENSSSCG00000031871,ENSG00000197217
ENTPD5,ENSSSCG00000002355,ENSG00000187097
ENTPD6,ENSSSCG00000027070,ENSG00000197586
ENTPD7,ENSSSCG00000010540,ENSG00000198018
ENTPD8,ENSSSCG00000005852,ENSG00000188833
ENTR1,ENSSSCG00000035221,ENSG00000165689
ENTREP1,ENSSSCG00000005249,ENSG00000135063
ENTREP2,ENSSSCG00000004850,ENSG00000104059
ENY2,ENSSSCG00000038444,ENSG00000120533
EOGT,ENSSSCG00000011504,ENSG00000163378
EOMES,ENSSSCG00000040057,ENSG00000163508
EP300,ENSSSCG00000000068,ENSG00000100393
EP400,ENSSSCG00000028018,ENSG00000183495
EPAS1,ENSSSCG00000008443,ENSG00000116016
EPB41,ENSSSCG00000003586,ENSG00000159023
EPB41L1,ENSSSCG00000007314,ENSG00000088367
EPB41L2,ENSSSCG00000004199,ENSG00000079819
EPB41L3,ENSSSCG00000003687,ENSG00000082397
EPB41L4A,ENSSSCG00000029860,ENSG00000129595
EPB41L4B,ENSSSCG00000005446,ENSG00000095203
EPB41L5,ENSSSCG00000039185,ENSG00000115109
EPB42,ENSSSCG00000004714,ENSG00000166947
EPC1,ENSSSCG00000011028,ENSG00000120616
EPC2,ENSSSCG00000027211,ENSG00000135999
EPCAM,ENSSSCG00000008429,ENSG00000119888
EPDR1,ENSSSCG00000020963,ENSG00000086289
EPG5,ENSSSCG00000021072,ENSG00000152223
EPHA1,ENSSSCG00000016459,ENSG00000146904
EPHA10,ENSSSCG00000038675,ENSG00000183317
EPHA2,ENSSSCG00000003471,ENSG00000142627
EPHA3,ENSSSCG00000026130,ENSG00000044524
EPHA4,ENSSSCG00000016230,ENSG00000116106
EPHA5,ENSSSCG00000008919,ENSG00000145242
EPHA6,ENSSSCG00000033898,ENSG00000080224
EPHA7,ENSSSCG00000004336,ENSG00000135333
EPHA8,ENSSSCG00000003523,ENSG00000070886
EPHB1,ENSSSCG00000024492,ENSG00000154928
EPHB2,ENSSSCG00000003527,ENSG00000133216
EPHB3,ENSSSCG00000026516,ENSG00000182580
EPHB4,ENSSSCG00000007675,ENSG00000196411
EPHB6,ENSSSCG00000016473,ENSG00000106123
EPHX1,ENSSSCG00000010853,ENSG00000143819
EPHX2,ENSSSCG00000009666,ENSG00000120915
EPHX3,ENSSSCG00000028144,ENSG00000105131
EPHX4,ENSSSCG00000032057,ENSG00000172031
EPM2AIP1,ENSSSCG00000030247,ENSG00000178567
EPN1,ENSSSCG00000039670,ENSG00000063245
EPN2,ENSSSCG00000040457,ENSG00000072134
EPN3,ENSSSCG00000027226,ENSG00000049283
EPO,ENSSSCG00000007673,ENSG00000130427
EPOR,ENSSSCG00000013618,ENSG00000187266
EPPIN,ENSSSCG00000033572,ENSG00000101448
EPRS1,ENSSSCG00000010821,ENSG00000136628
EPS15,ENSSSCG00000003872,ENSG00000085832
EPS15L1,ENSSSCG00000013857,ENSG00000127527
EPS8,ENSSSCG00000000600,ENSG00000151491
EPS8L1,ENSSSCG00000026417,ENSG00000131037
EPS8L2,ENSSSCG00000012848,ENSG00000177106
EPS8L3,ENSSSCG00000006820,ENSG00000198758
EPSTI1,ENSSSCG00000037572,ENSG00000133106
EPX,ENSSSCG00000017630,ENSG00000121053
EPYC,ENSSSCG00000000918,ENSG00000083782
ERAL1,ENSSSCG00000017776,ENSG00000132591
ERAP1,ENSSSCG00000014171,ENSG00000164307
ERAP2,ENSSSCG00000027860,ENSG00000164308
ERAS,ENSSSCG00000042563,ENSG00000187682
ERBB2,ENSSSCG00000017497,ENSG00000141736
ERBB3,ENSSSCG00000020725,ENSG00000065361
ERBB4,ENSSSCG00000016160,ENSG00000178568
ERBIN,ENSSSCG00000016954,ENSG00000112851
ERC1,ENSSSCG00000000755,ENSG00000082805
ERC2,ENSSSCG00000024417,ENSG00000187672
ERCC2,ENSSSCG00000039929,ENSG00000104884
ERCC3,ENSSSCG00000015721,ENSG00000163161
ERCC4,ENSSSCG00000007881,ENSG00000175595
ERCC5,ENSSSCG00000032046,ENSG00000134899
ERCC6L,ENSSSCG00000021834,ENSG00000186871
ERCC6L2,ENSSSCG00000010941,ENSG00000182150
ERCC8,ENSSSCG00000016934,ENSG00000049167
EREG,ENSSSCG00000038185,ENSG00000124882
ERF,ENSSSCG00000032154,ENSG00000105722
ERFE,ENSSSCG00000016337,ENSG00000178752
ERG,ENSSSCG00000022318,ENSG00000157554
ERG28,ENSSSCG00000036494,ENSG00000133935
ERGIC1,ENSSSCG00000016988,ENSG00000113719
ERGIC2,ENSSSCG00000000536,ENSG00000087502
ERGIC3,ENSSSCG00000034045,ENSG00000125991
ERH,ENSSSCG00000002307,ENSG00000100632
ERI1,ENSSSCG00000033634,ENSG00000104626
ERI2,ENSSSCG00000034074,ENSG00000196678
ERI3,ENSSSCG00000036909,ENSG00000117419
ERICH1,ENSSSCG00000028195,ENSG00000104714
ERICH4,ENSSSCG00000040022,ENSG00000204978
ERICH6,ENSSSCG00000022706,ENSG00000163645
ERLEC1,ENSSSCG00000008414,ENSG00000068912
ERLIN2,ENSSSCG00000039480,ENSG00000147475
ERMAP,ENSSSCG00000021745,ENSG00000164010
ERMARD,ENSSSCG00000004010,ENSG00000130023
ERMN,ENSSSCG00000034503,ENSG00000136541
ERMP1,ENSSSCG00000005207,ENSG00000099219
ERN1,ENSSSCG00000039909,ENSG00000178607
ERN2,ENSSSCG00000040637,ENSG00000134398
ERO1A,ENSSSCG00000005037,ENSG00000197930
ERO1B,ENSSSCG00000010148,ENSG00000086619
ERP27,ENSSSCG00000000605,ENSG00000139055
ERP29,ENSSSCG00000009888,ENSG00000089248
ERP44,ENSSSCG00000040634,ENSG00000023318
ERRFI1,ENSSSCG00000035774,ENSG00000116285
ESAM,ENSSSCG00000015200,ENSG00000149564
ESCO1,ENSSSCG00000003700,ENSG00000141446
ESCO2,ENSSSCG00000009670,ENSG00000171320
ESD,ENSSSCG00000009407,ENSG00000139684
ESF1,ENSSSCG00000007077,ENSG00000089048
ESM1,ENSSSCG00000016900,ENSG00000164283
ESPL1,ENSSSCG00000000265,ENSG00000135476
ESPN,ENSSSCG00000003374,ENSG00000187017
ESPNL,ENSSSCG00000016335,ENSG00000144488
ESR1,ENSSSCG00000025777,ENSG00000091831
ESR2,ENSSSCG00000005109,ENSG00000140009
ESRP1,ENSSSCG00000006099,ENSG00000104413
ESRP2,ENSSSCG00000035227,ENSG00000103067
ESRRA,ENSSSCG00000013028,ENSG00000173153
ESRRB,ENSSSCG00000002388,ENSG00000119715
ESRRG,ENSSSCG00000010814,ENSG00000196482
ESS2,ENSSSCG00000010114,ENSG00000100056
ESYT1,ENSSSCG00000000379,ENSG00000139641
ESYT2,ENSSSCG00000016406,ENSG00000117868
ESYT3,ENSSSCG00000027505,ENSG00000158220
ETAA1,ENSSSCG00000023908,ENSG00000143971
ETF1,ENSSSCG00000014337,ENSG00000120705
ETFA,ENSSSCG00000001862,ENSG00000140374
ETFB,ENSSSCG00000003229,ENSG00000105379
ETFBKMT,ENSSSCG00000033766,ENSG00000139160
ETFDH,ENSSSCG00000008877,ENSG00000171503
ETFRF1,ENSSSCG00000033843,ENSG00000205707
ETHE1,ENSSSCG00000003064,ENSG00000105755
ETNK1,ENSSSCG00000039397,ENSG00000139163
ETNK2,ENSSSCG00000015276,ENSG00000143845
ETNPPL,ENSSSCG00000009144,ENSG00000164089
ETS1,ENSSSCG00000015235,ENSG00000134954
ETS2,ENSSSCG00000038948,ENSG00000157557
ETV1,ENSSSCG00000024591,ENSG00000006468
ETV2,ENSSSCG00000002906,ENSG00000105672
ETV3,ENSSSCG00000024970,ENSG00000117036
ETV4,ENSSSCG00000017379,ENSG00000175832
ETV5,ENSSSCG00000023229,ENSG00000244405
ETV6,ENSSSCG00000024152,ENSG00000139083
ETV7,ENSSSCG00000001561,ENSG00000010030
EVA1A,ENSSSCG00000035958,ENSG00000115363
EVA1B,ENSSSCG00000033892,ENSG00000142694
EVA1C,ENSSSCG00000021598,ENSG00000166979
EVC,ENSSSCG00000032637,ENSG00000072840
EVC2,ENSSSCG00000024399,ENSG00000173040
EVI2A,ENSSSCG00000017749,ENSG00000126860
EVI2B,ENSSSCG00000017750,ENSG00000185862
EVI5,ENSSSCG00000006901,ENSG00000067208
EVI5L,ENSSSCG00000013585,ENSG00000142459
EVL,ENSSSCG00000037105,ENSG00000196405
EVPL,ENSSSCG00000017192,ENSG00000167880
EVX1,ENSSSCG00000016696,ENSG00000106038
EVX2,ENSSSCG00000023146,ENSG00000174279
EWSR1,ENSSSCG00000009974,ENSG00000182944
EXD1,ENSSSCG00000004752,ENSG00000178997
EXD2,ENSSSCG00000002305,ENSG00000081177
EXD3,ENSSSCG00000005855,ENSG00000187609
EXO1,ENSSSCG00000010865,ENSG00000174371
EXO5,ENSSSCG00000003980,ENSG00000164002
EXOC1,ENSSSCG00000023269,ENSG00000090989
EXOC2,ENSSSCG00000000985,ENSG00000112685
EXOC3,ENSSSCG00000039607,ENSG00000180104
